gene;004 Control R_2016_10_19;008 Control R_2016_10_20;
LOC102555328;0;0;
LOC102555239;0;0;
RGD1566007;1.24738935839891E-07;0;
LOC108352005;0;0;
Mtcl1;5.26686961327276E-06;0.0000017988805566296;
LOC100911565;0;0;
Rab12;4.37617175735816E-06;3.47143280096103E-06;
LOC689599;0;0;
Ptprm;7.21527117308594E-06;3.87031877335461E-06;
Lrrc30;0;0;
Lama1;6.99981301118067E-07;0;
Arhgap28;5.4122265550366E-07;0;
L3mbtl4;0;0;
LOC103690158;0;0;
Tmem200c;0.0000136187083629163;6.71443632488974E-06;
Epb41l3;0;4.70270121466182E-07;
LOC689002;0;0;
LOC689173;0;0;
LOC102552880;0;0;
Zfp161;0.0000112667093371419;0.0000110411810211025;
Akain1;0;6.44620497685935E-08;
Dlgap1;6.56168038529675E-06;0.0000329483274246747;
Tas2r143;0;0;
Tgif1;0.000013475928671893;3.46580859527652E-06;
Myl12b;0.0000267023794721063;0.0000185655029645614;
Myl12a;0.0000540913385414801;0.0000176582753245296;
Myom1;3.04115587378247E-08;0;
Lpin2;5.61840661427609E-06;4.99645780387574E-06;
Emilin2;3.08600003666706E-06;2.76883972160401E-06;
Smchd1;9.70077178721799E-07;1.27972310882885E-06;
Ndc80;8.66471698953955E-07;2.34053482716839E-07;
Mettl4;8.54616345547684E-07;6.6192574594596E-08;
Fam114a1l1;9.42809865887376E-06;9.56850439417437E-06;
Adcyap1;0;8.10318249775675E-07;
Yes1;1.56696845022012E-06;1.12138008724962E-06;
Tyms;2.31591751540756E-06;2.11340344375556E-06;
Clul1;8.29874738438945E-08;0;
LOC102550127;1.95871056277515E-08;0;
LOC108348229;8.28328387994649E-07;1.08244327866457E-06;
LOC102550577;1.12625857359571E-06;4.11432277382096E-07;
LOC103690118;1.45666211852699E-06;2.76883972160401E-07;
LOC103689943;6.84208526586246E-06;6.18835677778497E-06;
Ercc4l1;0.0000014123334057905;1.88583942913623E-06;
LOC103693254;1.98602942062438E-06;2.62693668587181E-06;
LOC100911549;1.33501588357569E-07;0;
Abcc1;5.02666984425875E-06;2.54214096939768E-06;
Fopnl;5.48954407725141E-07;4.99256412301724E-07;
Myh11;4.21328951055897E-06;1.50512396741568E-06;
Nde1;4.50451884423475E-06;1.70197116637346E-06;
Marf1;6.12097050867235E-06;5.59997833694412E-06;
LOC103693257;1.85922868419209E-06;1.83565420918216E-06;
Mkl2;6.56838123722204E-06;8.04953622815067E-06;
Parn;2.24787809585853E-06;1.83608684038866E-06;
LOC679822;8.71110750286843E-08;0;
RGD1305537;9.83994332720464E-07;9.42703398964867E-07;
Bfar;2.75405014129148E-06;3.14695939608556E-06;
Pla2g10;0;0;
LOC688442;6.92249548896586E-07;4.57291185271163E-07;
LOC108348184;1.68861468517142E-06;1.56439444270626E-06;
LOC100910121;5.23697350468303E-07;1.69331854224345E-06;
LOC100910288;5.15450148098724E-07;1.60506177611732E-07;
LOC688708;2.78858530121409E-06;1.02360543458048E-06;
LOC100912948;1.22677135247496E-07;2.90295539561921E-07;
LOC103693258;7.54103566668433E-07;3.72062837590539E-07;
LOC103693260;2.6236412538225E-07;0;
Ercc4;0.0000033107363012381;3.41216232567044E-06;
Shisa9;4.38596531017204E-06;0.0000161756481798519;
Rrn3;1.75871590531284E-06;2.46123893378207E-06;
LOC102554312;6.62868890454959E-07;5.98761589796868E-07;
Ntan1;0.0000017741794097558;0.0000026230430050133;
Pdxdc1;1.85201238211871E-06;1.41816509490905E-06;
LOC100362572;2.44838820346894E-07;8.54446632838739E-07;
RGD1305733;1.11904227152233E-06;9.40021085484563E-06;
LOC102555598;1.95871056277515E-08;4.71568015085684E-08;
Cpped1;3.25042863391055E-06;2.11902764944007E-06;
Snx29;5.14883152935815E-06;3.59170427636821E-06;
LOC102554761;7.21630207338213E-08;0;
Tnfrsf17;1.68552198428282E-07;9.56114966366386E-08;
Gspt1;1.33398498327949E-06;1.06643592402404E-06;
Rsl1d1;1.36697379275781E-06;1.12354324328212E-06;
LOC100911685;1.95974146307134E-06;1.35197252031446E-06;
Rsl1d1l1;1.28501721921011E-06;1.21093474699525E-06;
LOC108348298;1.15048473055635E-06;1.20877159096275E-06;
Zc3h7a;4.42153137039085E-06;3.01154582845086E-06;
Txndc11;0.0000130362496955648;9.38766454985711E-06;
Snn;0.0000428385463583368;0.0000251285183671759;
LOC102552101;8.43791892437611E-07;4.80220639215696E-08;
Litaf;0.0000219056003938995;7.96300998685055E-06;
LOC103693267;2.67003176715139E-07;1.82570369143264E-07;
Rmi2;0;0;
Prm1;0;0;
Prm2;2.81435780861903E-07;0;
Prm3;0;0;
Tnp2;0;0;
Socs1;5.60809761131411E-07;5.78860554297839E-07;
Clec16a;3.45506234270574E-06;2.06494874862749E-06;
Dexi;3.56072962306598E-06;2.92372169353124E-06;
Ciita;0;1.29356730743687E-07;
Tvp23a;2.11850010868575E-07;8.19836136318689E-07;
Nubp1;6.49003281471103E-06;8.00886889473961E-06;
Tekt5;1.87108403759836E-07;4.67674334227178E-07;
Emp2;1.26233741269377E-06;1.60506177611732E-06;
Atf7ip2;0;0;
Rpl39l;0;2.10691397565805E-07;
Grin2a;3.18342011465772E-06;0.0000239656056841022;
RGD1309748;0.0000115481451180038;0.0000106327771621659;
Usp7;0.0000111424858514501;0.0000124411756053385;
RGD1564086;0;0;
Carhsp1;1.58758645614407E-07;1.70456695361247E-07;
Pmm2;0.000001169556386036;1.05302435662252E-06;
Tmem186;6.97764865481242E-06;6.30040826026863E-06;
Abat;0.0000171459337263559;0.0000134327663306379;
Mettl22;1.85098148182251E-06;2.16272340129663E-06;
Tmem114;1.29893437320878E-07;0;
Rbfox1;1.26543011358236E-06;6.93594350261806E-06;
Rbm25l1;0.0000213473678835086;0.0000203596245779195;
Eef2kmt;3.21640892413603E-07;1.0383148956015E-07;
Alg1;4.03082015813202E-07;2.78614496986404E-07;
RGD1565166;0;0;
Nagpa;6.04107573571704E-07;2.95054482833428E-07;
Sec14l5;8.91728756210792E-08;0;
Ppl;9.59613540715394E-06;2.06797716707299E-07;
Ubn1;0.0000238251367454192;0.0000120059486115989;
Glyr1;7.86731561043082E-06;8.44323062606624E-06;
Rogdi;5.11738907032413E-06;4.64602652661024E-06;
Smim22;1.58294740481118E-06;2.5525241183537E-08;
Sept12;0;0;
LOC360479;1.38449909779317E-06;6.75337313347479E-07;
Anks3;2.37158613140223E-06;0.0000029652542893553;
Nudt16l1;8.54203985429205E-06;0.000011726036220993;
Mgrn1;0.0000256740564266493;0.0000231587484839785;
Ubald1;1.54892769503666E-06;2.85579859411064E-06;
LOC100361104;0;0;
Cdip1;0.0000143253905159597;0.0000159662546759056;
Hmox2;0.0000100347834831859;0.0000151935753410955;
Nmral1;9.62345426500318E-07;1.76859637217456E-06;
Dnaja3;1.49068182830151E-06;1.89535731567924E-06;
Coro7;4.36740910484049E-06;0.0000031054268002615;
Vasn;0.0000170608844519196;7.35170209206516E-06;
Pam16;5.15450148098724E-07;9.70824427387408E-07;
Glis2;0.0000121120475800238;5.53378576234952E-06;
Tfap4;0;4.90603788171711E-07;
Srl;2.57725074049362E-09;0;
LOC100910875;1.62572976710337E-06;3.22526564446217E-06;
LOC100910915;7.98432279404923E-07;7.47154093626583E-07;
LOC108348151;3.48135030025878E-06;3.62112319841025E-06;
Adcy9;8.89924680692447E-06;0.0000174397965652467;
Crebbp;0.0000789030468703603;0.0000515705050772878;
Trap1;0.0000132883048179851;7.82240484473784E-06;
Dnase1;3.04115587378247E-08;3.80282830514051E-07;
Slx4;0.0000117048419630258;0.0000112985965889703;
Nlrc3;0;1.92953518099279E-07;
Cluap1;5.29779662215868E-06;2.90944486371672E-06;
RGD1561796;7.97401379108726E-07;4.01481759632582E-07;
Naa60;5.17408858661499E-06;6.97790872964862E-06;
Zfp597;5.03027799529544E-06;8.03612466074915E-06;
Zfp174;1.68655288457902E-06;1.57347969804278E-06;
Olr1356;0;0;
Zfp263;5.81118496966501E-06;5.95906223833964E-06;
Mefv;0;1.19406212994173E-07;
Olr1358;0;0;
Olr1365;0;0;
Olr1381;0;0;
LOC103689924;0;0;
Olr1525;0;0;
Olr1355;0;0;
Olr1361;0;0;
Olr1362;0;0;
Olr1364;0;1.77378794665257E-08;
LOC100912159;0;0;
Olr1366;0;0;
Olr1368;0;0;
Olr1369;0;0;
Olr1370;0;0;
Olr1372;0;0;
Olr1373;0;0;
Olr1374;0;0;
Olr1375;0;1.77378794665257E-08;
Olr1376;0;0;
Olr1378;0;0;
Olr1380;0;0;
Olr1382;0;0;
LOC100910623;1.71026359139156E-06;3.27934454527475E-07;
Casp16;0;0;
Zfp213;1.58397830510737E-06;1.58343021579229E-06;
Zfp13;5.46274066955027E-06;8.12697721411428E-06;
Zscan10;9.58737275463627E-08;0;
Mmp25;3.76278608112068E-08;0;
Bicdl2;0;0;
Thoc6;3.12311244733017E-06;6.68069109078269E-06;
Hcfc1r1;2.14942711757168E-06;2.26871804688929E-06;
Tnfrsf12a;2.96126110082717E-06;1.52459237170821E-06;
Cldn6;2.16489062201464E-08;0;
Cldn9;0.0000122290547636422;4.44442038438094E-06;
Linc00514;0;0;
Pkmyt1;3.40197097745158E-06;2.76451340953901E-07;
Paqr4;0.0000068678577732674;0.00000517643238578;
Kremen2;0;0;
RGD1561157;5.95344921054026E-07;2.53521887009367E-07;
Flywch1;8.35750870127271E-06;0.0000124558850663595;
Flywch2;7.34001010892583E-07;9.9332125012544E-07;
Srrm2;0.000513287319277301;0.000396510394438683;
Tceb2;7.56268457290448E-06;6.92599298486854E-06;
Prss33;0;0;
Prss41;0;0;
Prss32;0;0;
Prss21;0;0;
Csap1;0;0;
Zg16b;0;0;
Sbpl;0;0;
Prss30;0;0;
Prss22;0;0;
Prss27;0;0;
Kctd5;4.51018879586383E-06;3.78898410653249E-06;
Pdpk1;4.19164060433882E-06;4.94670521512817E-06;
Amdhd2;4.35400740098992E-06;2.11080765651656E-06;
Atp6v0c;0.0000544995750587743;0.000108692966427598;
Tbc1d24;8.93017381581039E-06;0.0000178672361972694;
Ntn3;1.52315518763173E-06;7.1730254037804E-07;
LOC100158225;1.81850812249229E-06;1.18411161219221E-06;
Ccnf;3.32362255494057E-06;3.25338667288471E-07;
Abca17;2.03602808498996E-07;1.4493145417771E-07;
Abca3;0.0000204324438706334;0.000014182083580297;
Rnps1;0.0000108832144269564;9.59922120983592E-06;
Eci1;3.61742913935684E-06;7.46505146816832E-06;
E4f1;2.54838553220009E-06;1.26414838539483E-06;
Dnase1l2;5.4122265550366E-08;0;
Pgp;8.66574788983575E-06;8.90311759857641E-06;
Mlst8;1.81335362101131E-06;2.53478623888717E-06;
Bricd5;6.93795899340882E-07;0.0000017971500318036;
Caskin1;0.0000183969312357915;0.0000540602976706989;
Traf7;7.42402848306592E-06;5.27723545689465E-06;
Rab26;6.9070319845229E-08;2.09393503946303E-07;
Pkd1;0.0000519656221307209;0.0000396372385083809;
Tsc2;9.02295484246816E-06;0.0000154929561359939;
Nthl1;1.06543545612006E-06;5.46413213810292E-07;
Slc9a3r2;1.06698180656435E-07;2.57848199074374E-07;
Npw;5.25759151060698E-08;0;
Zfp598;7.82814139917532E-06;5.37457747835729E-06;
Syngr3;1.62109071577048E-06;0.0000211790280830317;
Gfer;3.65454155001995E-07;3.57353376569518E-07;
Noxo1;0;0;
Tbl3;2.17519962497661E-06;1.85512261347469E-06;
Rnf151;2.6236412538225E-07;0;
Rps2;0.0000616545385645327;0.0000690059753304696;
Ndufb10;0.0000196773094036687;0.0000186139576596895;
Rpl3l;1.4535694176384E-07;0;
Msrb1;9.83221157498316E-06;8.97017543558401E-06;
Hs3st6;8.29359288290847E-07;4.81951164041699E-07;
Meiob;0;0;
Fahd1;3.73031272179046E-06;0.0000055882972943686;
Hagh;1.51129983422545E-06;3.87940402869112E-06;
Igfals;0;0;
Nubp2;1.69943913828149E-06;0.0000015881891590638;
Spsb3;6.00550967549823E-06;0.0000065491712040065;
Eme2;1.12161952226282E-06;1.67731118760293E-06;
Mrps34;1.42573510964107E-06;1.98318145059887E-06;
Nme3;3.83391820155831E-06;3.21315197068016E-06;
Mapk8ip3;0.0000159722537391351;0.0000266444581147541;
Hn1l;1.35975749068443E-06;7.16004646758538E-07;
Cramp1;5.46274066955027E-06;7.18513907756242E-06;
Ift140;5.86272998447488E-06;3.23521616221169E-06;
Tmem204;7.4740271474315E-07;1.76946163458756E-07;
Telo2;2.26334160030149E-06;2.18738338006717E-06;
Ptx4;3.14424590340221E-08;8.78241349196273E-08;
Clcn7;8.35390055023602E-06;6.98483082895263E-06;
Ccdc154;0;0;
LOC103693290;4.16999169811867E-07;3.11494468680451E-08;
RGD1565784;6.86167237149021E-06;6.76764996328931E-06;
Unkl;1.61748256473379E-06;1.90574046463526E-06;
Gnptg;1.18965894181185E-06;2.99856689225584E-06;
Tsr3;7.02043101710462E-07;1.00673281752696E-06;
Baiap3;0;0;
Ube2i;9.53582773982639E-08;1.86031418795269E-07;
Prss34;0;0;
LOC685321;0;0;
Prss29;0;0;
RGD1559662;0;0;
Tpsab1;0;0;
Tpsb2;0;0;
Tpsg1;0;0;
Cacna1h;4.74987311472974E-06;9.62734223825846E-06;
Tekt4;8.98584243180505E-06;6.22556306154403E-07;
Sstr5;0;0;
Sox8;0.0000215891140029669;9.51009918129679E-06;
Lmf1;3.60763558654297E-06;3.52291591453461E-06;
Gng13;1.07213630804534E-07;4.37390149772134E-07;
Chtf18;3.92257562703129E-07;4.36524887359133E-07;
Rpusd1;1.63706967036154E-06;1.51247869792619E-06;
Mslnl;0;0;
Msln;0;2.03336667055294E-08;
Narfl;2.62931120545159E-06;2.60054618227527E-06;
Haghl;1.82056992308469E-06;1.50425870500268E-06;
Ccdc78;2.86435647298461E-06;1.14733795963966E-06;
Fam173a;2.54941643249628E-06;5.26901546397114E-06;
Metrn;0.0000433844080651734;0.0000280544032167396;
Fbxl16;9.36779099154621E-06;0.0000447985288019334;
Wdr24;0.000010708992276899;0.0000132549549047662;
Jmjd8;5.03852519766502E-06;3.18330041743161E-06;
Stub1;8.75492076545683E-06;7.53297456758892E-06;
Rhbdl1;2.64941376122744E-06;5.15047451338997E-06;
Rhot2;0.0000022999385608165;2.18348969920866E-06;
Wdr90;2.44787275332084E-06;8.71751881098764E-07;
Mcrip2;1.33501588357569E-07;6.22988937360903E-08;
Mettl26;2.39838953910336E-06;4.88440632139208E-07;
Wfikkn1;2.91487058749828E-06;1.75734796080554E-06;
Rab40c;5.11171911869504E-06;3.06778788529595E-06;
Pigq;0.0000318677054062036;0.0000266483517956126;
Nhlrc4;0;0;
Prr35;0;0;
Capn15;6.22302963799589E-06;6.90609194936951E-06;
Rab11fip3;0.0000244545013762477;0.0000267132464765877;
Decr2;3.74216807519673E-07;3.45672333994001E-07;
Nme4;3.59784203372909E-07;2.71259766475893E-07;
Tmem8a;3.07826828444558E-06;1.23299893852678E-06;
Mrpl28;9.74870865099117E-06;0.0000110286347161139;
Luc7l;1.59944180955034E-06;3.33299081488083E-06;
Hba-a1;0;0;
Hba2;0;0;
Hbq1b;0;0;
Hba1;0;0;
Hbz;0;0;
Nprl3;1.40202440282852E-07;7.48451987246085E-08;
Mpg;1.51696978585454E-06;0.0000017962847693906;
Rhbdf1;8.65801613761427E-06;4.86537054830605E-06;
Snrnp25;0;1.94684042925282E-08;
Il9r;0;0;
Nsg2;0.0000550959508801245;0.0000811257059493781;
RGD1311343;0;0;
Cpeb4;0.0000448699353919939;0.0000419397017893773;
Bod1;8.74203451175436E-07;9.50058129475378E-07;
Stc2;7.45340914150755E-07;6.43755235272933E-07;
Nkx2-5;0;0;
Bnip1;1.48604277696862E-06;1.57953653493379E-06;
Crebrf;7.03640997169568E-06;0.0000114266554260945;
Atp6v0e1;8.05133131330207E-06;3.72062837590539E-06;
LOC100910596;6.76270594305526E-07;3.85907036198559E-07;
Ergic1;5.14213067743287E-06;6.15634206850393E-06;
Dusp1;6.10808425496988E-06;4.82124216524299E-06;
Neurl1b;3.38135297152763E-07;9.18043420194331E-07;
Sh3pxd2b;0.0000465678281798311;0.0000173891787140862;
Ubtd2;0.0000134661351190791;8.95157229370448E-06;
Efcab9;0;0;
LOC100911628;0;0;
Stk10;5.66892072878976E-06;1.71841115222049E-06;
Fbxw11;0.000013418713705454;0.0000116243678874653;
Smim23;0;0;
Fgf18;1.33501588357569E-07;2.4184084443385E-07;
Npm1;0.000003231872428579;4.88008000932707E-06;
Tlx3;0;0;
Ranbp17;2.12880911164773E-07;6.92209930401004E-08;
Gabrp;0;4.58589078890665E-08;
LOC108352198;0;0;
Kcnip1;0;0;
LOC108352197;0;0;
Kcnmb1;0;0;
Lcp2;6.17560822437081E-06;9.92455987712439E-07;
C10H5orf58;0;0;
Foxi1;0;0;
Dock2;9.88633384053353E-07;7.22926746062548E-07;
Fam196b;1.34017038505668E-07;4.76759589563691E-07;
Spdl1;5.56170709798523E-07;3.41346021928995E-07;
Slit3;7.16991156005325E-07;5.43990479053889E-06;
Pank3;7.50186145542883E-06;0.0000123222020235508;
Fbll1;9.03017114454154E-06;0.0000554438522690879;
Rars;0.0000076729909045976;4.03342073820535E-06;
Wwc1;0.0000438910955607544;0.0000161410376833319;
Tenm2;4.88182835264301E-06;0.0000330391799780399;
LOC102551468;1.72675799613072E-07;5.36030064854277E-07;
Ebf1;2.57725074049362E-08;0;
Mat2b;6.76270594305526E-06;7.82975957524835E-06;
Hmmr;1.40717890430951E-06;2.10258766359305E-07;
Nudcd2;5.69881683737949E-06;1.54795445685924E-06;
Ccng1;0.0000402922226267291;0.0000194376874768666;
Gabrg2;0.0000011288358243362;6.40856606189379E-06;
Gabra1;6.32972781865233E-07;4.16234483774253E-06;
Gabra6;0;0;
Gabrb2;1.59738000895794E-06;0.0000116338857740083;
Atp10b;0;0;
Pttg1;3.74989982741821E-06;1.95289726614383E-06;
Slu7;2.71951498136886E-06;1.80147634386861E-06;
C1qtnf2;8.83481553841213E-07;9.99378087016449E-08;
Ccnjl;1.10564056767176E-06;9.96349668570945E-07;
Fabp6;0;0;
Pwwp2a;7.61577593815865E-06;0.0000115231321851442;
Ttc1;7.08898588680175E-06;6.90912036781502E-06;
Adra1b;2.14942711757168E-07;3.99751234806579E-07;
Il12b;0;0;
Ublcp1;2.16901422319943E-06;1.78417109560858E-06;
Rnf145;8.06473301715263E-06;6.62920797720911E-06;
Clint1;0.0000086868813459078;0.0000076580049862676;
Lsm11;6.70085192528341E-08;1.47527241416714E-06;
Thg1l;1.20099884507002E-07;2.11124028772306E-07;
Sox30;2.37107068125413E-07;0;
Adam19;1.66490397835887E-07;5.55065837940305E-07;
Nipal4;3.39681647597059E-07;1.07725170418656E-07;
Cyfip2;0.0000111759901110765;0.0000223055997447593;
Fndc9;0.0000040797879222014;2.91853011905323E-06;
Itk;0;0;
Fam71b;1.10306331693126E-07;0;
Med7;5.66582802790117E-06;4.91469050584712E-06;
Havcr2;2.422615696064E-08;4.93199575410715E-08;
LOC100359777;0;0;
LOC689968;0;0;
Dppa1;0;0;
Timd2;0;0;
Havcr1;0;0;
Timd4;0;0;
Sgcd;4.91223991138084E-07;7.39366731909572E-07;
Rack1;0.0000991406505850124;0.0000700092470983445;
Trim41;9.32707042984641E-06;8.76727139973521E-06;
Trim7;6.53075337641083E-07;1.93818780512281E-07;
Irgm;0.0000457085727829505;0.0000102879700905849;
RGD1559575;0.0000135795341516608;7.00213607721265E-06;
Ifi47;0.0000207350131075673;6.56604382106002E-06;
Olr1383;0;0;
RGD1560464;0.0000092512992580759;9.82418943721625E-06;
Olr1384;0;0;
Olr1385;0;0;
Olr1386;0;0;
LOC684471;0;0;
Tpcr12;0;0;
Btnl9;0;0;
Zfp62;0.0000140016878229537;0.0000109576831982478;
Mgat1;0.0000433158531954762;0.0000271013166688188;
Olr1387;0;6.40294185620928E-08;
Olr1388;0;0;
Olr1389;0;0;
Olr1391;0;0;
Olr1392;0;0;
Olr1393;0;0;
Olr1394;0;0;
Olr1395;0;0;
Olr1397;0;0;
Olr1396;0;0;
Olr1398;0;0;
Olr1399;0;0;
Olr1400;0;0;
Olr1401;0;0;
Col23a1;4.27823622921941E-08;1.99010354990288E-08;
Phykpl;0.0000010092513899773;7.19465696410543E-07;
Hnrnpab;2.61333225086053E-06;2.05240244363897E-06;
Nhp2;1.27883181743293E-06;3.56920745363017E-07;
Rmnd5b;3.12568969807066E-06;2.49584943030212E-06;
N4bp3;1.18708169107136E-06;2.67798716823888E-07;
Trappc2b;8.61935737650686E-06;5.97766538021917E-06;
LOC102555091;0;0;
Flt4;1.48449642652432E-07;1.20271475407174E-07;
Scgb3a1;0;4.15325958240602E-08;
Cnot6;3.60505833580247E-06;1.59597652078081E-06;
Gfpt2;2.28859865755833E-07;4.85844844900204E-07;
Mapk9;2.87775817683517E-06;6.07890108254031E-06;
Rasgef1c;3.07208288266839E-07;1.02533595940648E-07;
Rnf130;5.56428434872572E-06;6.55912172175601E-06;
Tbc1d9b;0.0000286765535393244;0.0000292181811622263;
RGD1564036;3.37259031900995E-06;4.30684366071374E-06;
Sqstm1;0.0000417426993434789;0.0000433851226502959;
Mgat4b;0.0000159232859750657;0.0000199490575629504;
Ltc4s;1.87108403759836E-07;1.85166156382268E-07;
Maml1;0.0000138583926817822;7.16264225482439E-06;
Canx;0.0000327944847724851;0.0000318490115289566;
Cby3;3.53083351447626E-07;2.03336667055294E-08;
Hnrnph1;3.05301122718874E-06;0.0000029003596083802;
Rufy1;1.11852682137423E-07;4.02347022045583E-08;
Adamts2;1.87314583819076E-06;1.07725170418656E-07;
Zfp354c;0.0000123393610953353;0.0000140700320978134;
Zfp879;1.47315652326615E-06;1.69851011672146E-06;
Grm6;4.02051115517004E-08;8.07722462536671E-07;
Zfp2;4.03442830916871E-06;0.0000051037503430879;
Znf354b;4.98440293211466E-07;1.51074817310019E-06;
Prop1;0;0;
Olr1404;0;0;
Olr1405;0;0;
Olr1406;0;2.94621851626927E-07;
Olr1407;0;0;
Olr1408;0;0;
Olr1409;0;0;
Olr1410;0;0;
Olr1411;0;0;
Zfp354a;3.90968937332882E-06;3.48224858112355E-06;
LOC497899;7.53072666372236E-07;2.46599787705357E-07;
Clk4;7.18022056301522E-07;1.47397452054763E-06;
LOC103693323;5.05141145136749E-08;1.84300893969267E-07;
LOC103690164;1.16594823499931E-06;8.19836136318689E-07;
LOC103689931;2.78239989943691E-06;2.10777923807105E-06;
LOC103690013;0.0000011705872863322;6.8269204385799E-07;
LOC103689927;3.52774081358766E-06;2.14541815303661E-06;
LOC103689949;1.48398097637622E-06;2.77749234573402E-07;
Sec24a;9.09666421364628E-06;6.39428923207927E-06;
Sar1b;6.35498487590917E-06;7.57969873789099E-06;
Jade2;4.86945754908864E-06;1.98923828748988E-06;
Cdkn2aipnl;5.87716258862165E-06;8.99743120159355E-06;
Ube2b;3.87979326473909E-06;5.20325552058304E-06;
Cdkl3;8.65440798657757E-07;1.67687855639643E-06;
Ppp2ca;2.52261302479515E-06;4.24541002939065E-06;
Skp1;0.0000359346070747025;0.0000479554387157685;
Tcf7;1.03811659827083E-06;1.03398858353649E-07;
Vdac1;0.0000305765027852163;0.0000319338072454308;
RGD1310352;0.0000311002001356846;0.0000268175105973544;
LOC102548702;0;0;
LOC100362027;0.0000687507407534078;0.0000987826833802882;
Fstl4;2.87621182639088E-07;2.81340073587358E-06;
Hspa4;0.0000104234328948524;0.0000111164588510336;
Zcchc10;1.30563522513406E-06;3.53027064504512E-07;
Aff4;0.0000400824344164529;0.0000386482435703205;
Leap2;1.27470821624814E-06;1.76643321614206E-06;
Uqcrq;0.0000375752848961007;0.0000367438009993048;
Gdf9;0;0;
Shroom1;6.3400368216143E-08;0;
Sowaha;0.0000020581924413582;3.73879888657842E-06;
Sept8;4.41225326772507E-06;3.61074004945423E-06;
Kif3a;0.0000122347247152713;0.0000118354919162376;
Il4;0;0;
Il13;0;0;
Rad50;1.41491065653099E-06;4.64645915781674E-07;
Il5;0;0;
Irf1;0.000013042435097342;2.71605871441094E-06;
Slc22a5;8.55492610799452E-06;3.59689585084621E-06;
LOC303140;3.04785672570775E-06;7.07352022628526E-07;
Slc22a4;6.35240762516867E-06;1.34851147066245E-06;
Pdlim4;0.0000249137674582037;0.0000106228266444164;
P4ha2;3.39836282641488E-06;1.38831354166051E-06;
Csf2;0;0;
Il3;0;0;
Acsl6;2.62879575530349E-08;2.42273475640351E-07;
Meikin;0;0;
Fnip1;9.68891643381171E-06;0.0000153796067598908;
Rapgef6;3.72000371882849E-06;1.85988155674619E-06;
Cdc42se2;3.09270088859234E-07;4.2051753271861E-07;
Lyrm7;3.3504259626417E-08;1.41037773319204E-07;
Hint1;0.0000111966081170004;0.0000115356784901327;
Gpx3;9.39047079806255E-06;0.0000090337722229396;
Tnip1;7.04878077525005E-06;2.68404400512989E-06;
Anxa6;0.0000159810163916528;0.0000118640455758667;
Ccdc69;0;0;
Gm2a;0.0000273667947130055;0.0000206693885217739;
Slc36a3;0;0;
Slc36a2;0;0;
Slc36a1;1.55975214814673E-06;3.37495604191139E-06;
Fat2;5.71943484330344E-06;1.12916744896663E-07;
Sparc;0.000195475190563775;0.0000662752071550376;
Atox1;8.24256331824669E-06;7.45293779438631E-06;
G3bp1;4.88440560338351E-06;2.37038638041693E-06;
Glra1;0;9.08525533651317E-08;
Nmur2;0;0;
LOC102552619;0;0;
LOC102552882;0;0;
Gria1;0.0000129357369166855;0.0000393274745645265;
Mfap3;0.0000183134283117995;0.0000111688072270202;
Galnt10;2.63240390634018E-06;1.20704106613675E-06;
Sap30l;1.51851613629884E-06;1.01235702321146E-06;
Hand1;0;0;
Larp1;0.0000153454663590471;0.0000132527917487337;
Faxdc2;1.53655689148229E-06;5.92272121699359E-07;
Cnot8;3.58083217884183E-06;0.0000035181569712631;
Gemin5;2.78291534958501E-06;2.04288455709596E-06;
Mrpl22;0.0000127563602651472;7.68655864589665E-06;
LOC102555634;4.76275936843221E-06;2.23670333760824E-06;
Igtp;0.0000325207807438447;0.0000105864856230703;
Irgm2;0.0000254493201620783;9.42443820240967E-06;
Pgbd2;0;5.19157447800753E-08;
RGD1308564;0;0;
Zfp692;8.71626200434942E-07;1.65092068400639E-06;
Zfp672;0.0000108986779313994;0.0000104558309987071;
Sh3bp5l;2.19478673060436E-06;4.22550899389163E-06;
Lypd8;0;0;
LOC108352180;0;0;
LOC691277;0;0;
LOC24906;0;0;
LOC691286;0;0;
Olr1413;0;0;
Olr1414;0;0;
Olr1415;0;0;
Olr1416;0;0;
Olr1417;0;0;
Olr1418;0;0;
Olr1421;0;0;
Olr1422;0;0;
Olr1423;0;0;
Olr1424;0;0;
Olr1425;0;0;
LOC103690286;0;0;
Olr1431;0;0;
LOC691352;0;0;
Olr1432;0;0;
Trim58;0;0;
Olr1433;0;0;
Olr1434;0;0;
Olr1435;0;0;
LOC100910837;0;0;
Olr1437;0;0;
LOC103690280;0;0;
LOC100910876;0;0;
LOC501698;0;0;
Olr1442;0;0;
Olr1443;0;0;
Olr1445;0;0;
Olr1448;0;0;
Olr1449;0;0;
Olr1450;0;0;
Olr1451;0;0;
Olr1454;0;0;
Olr1456;0;0;
Fam183b;0.0000173407738823372;0.0000040688964971384;
Olr1457;0;0;
Olr1458;0;0;
Olr1459;0;0;
Olr1460;0;0;
LOC100911398;0;0;
Olr1436;0;0;
Olr1439;0;0;
Olr1440;0;0;
LOC100911586;0;0;
LOC100911674;9.98942387015327E-07;1.13608954827064E-06;
Map2k3;5.15965598246822E-07;1.01235702321146E-07;
Olr1461;0;0;
RGD1561277;5.20243834476042E-06;0.000009652867479442;
LOC102555635;5.06378225492186E-06;5.30405859169769E-06;
Zfp39;1.85974413434019E-06;4.87575369726207E-06;
Btnl10;0;0;
